gps,ifo,label,snr,peak_frequency,central_freq,bandwidth,duration,gravityspy_id
1129801694.756836,H1,Violin_Mode,35.7846794128418,2025.31018066406,1809.96545410156,3555.93090820312,0.57422000169754,P53WcMfVvx
1129801696.225586,H1,Violin_Mode,34.4084815979004,2025.31018066406,1972.76416015625,3881.5283203125,0.5,ZFs4ZtykWo
1129801698.463867,H1,Violin_Mode,16.6975193023682,2025.31018066406,1838.46643066406,3612.93286132812,0.375,jQwe6arh9F
1129801715.504882,H1,Violin_Mode,35.6460113525391,2025.31018066406,1891.203125,3718.40625,0.570309996604919,WI2eiMDXlF
1129801725.989257,H1,Violin_Mode,32.9915885925293,2025.31018066406,1972.76416015625,3881.5283203125,0.4375,yqE8KF0jYl
1129801729.168945,H1,Violin_Mode,16.2937793731689,2025.31018066406,1838.46643066406,3612.93286132812,0.0781200006604195,dc8qjDKguj
1129801731.432617,H1,Violin_Mode,31.2327709197998,2025.31018066406,1748.48645019531,3432.97290039062,0.20116999745369,w2I6Ta8lzx
1129801738.385742,H1,Violin_Mode,34.9842491149902,2025.31018066406,1838.46643066406,3612.93286132812,0.59375,pv3qCTNBJ0
1129801774.299804,H1,Violin_Mode,42.2999801635742,2025.31018066406,1972.76416015625,3881.5283203125,0.3125,VVGUvZG7nl
1129801777.717773,H1,Violin_Mode,29.5177402496338,2025.31018066406,1748.48645019531,3432.97290039062,0.5,pjokOPQ2zj
1129801785.381836,H1,Violin_Mode,22.2960205078125,2025.31018066406,1838.46643066406,3612.93286132812,0.1875,S4cjwqLOgg
1129801800.641601,H1,Violin_Mode,18.4063606262207,2025.31018066406,1838.46643066406,3612.93286132812,0.10741999745369,dtwL4VoAOI
1129801811.307617,H1,Violin_Mode,13.4717502593994,2025.31018066406,1838.46643066406,3612.93286132812,0.0820299983024597,9ur8wE53zu
1129801843.329101,H1,Violin_Mode,35.8049697875977,2025.31018066406,1838.46643066406,3612.93286132812,0.375,twMJ5cGW1g
1129801844.409179,H1,Violin_Mode,34.0462799072266,2025.31018066406,1838.46643066406,3612.93286132812,0.630859971046448,qHXdnypZ8Q
1129801847.274414,H1,Violin_Mode,35.0927200317383,2025.31018066406,1972.76416015625,3881.5283203125,0.28125,dwGqY2zOcX
1129801860.268554,H1,Violin_Mode,8.60245990753174,2025.31018066406,2034.71496582031,2050.02294921875,0.0156299993395805,1EaRU2Bl0N
1129801869.182617,H1,Violin_Mode,34.3009490966797,2025.31018066406,1809.96545410156,3555.93090820312,0.759769976139069,mS8BpiY9go
1129801878.704101,H1,Violin_Mode,34.4268684387207,2025.31018066406,1972.76416015625,3881.5283203125,0.1875,H4hss1j66k
1129801906.487304,H1,Violin_Mode,29.5577507019043,2025.31018066406,1891.203125,3718.40625,0.21875,Fd7VCach0a
1129801925.340820,H1,Violin_Mode,35.5447196960449,2025.31018066406,1972.76416015625,3881.5283203125,0.75,mJ4UKPvEfU
1129801928.454101,H1,Violin_Mode,20.6096591949463,2025.31018066406,1972.76416015625,3881.5283203125,0.1875,ZRMLyuwJ7S
1129801934.387695,H1,Violin_Mode,22.2624397277832,2025.31018066406,1748.48645019531,3432.97290039062,0.0449200011789799,SVcjccKiim
1129801935.270507,H1,Violin_Mode,18.6045093536377,2025.31018066406,1748.48645019531,3432.97290039062,0.0468799993395805,PyUUskGzzB
1129801939.766601,H1,Violin_Mode,16.6581707000732,2025.31018066406,1972.76416015625,3881.5283203125,0.1875,WdyRFDNXwr
1129801992.629882,H1,Violin_Mode,13.2670202255249,2025.31018066406,1838.46643066406,3612.93286132812,0.117190003395081,YtXa7LvIsF
1129801993.883789,H1,Violin_Mode,31.0724296569824,2025.31018066406,1838.46643066406,3612.93286132812,1.03515994548798,pbTCvr8cOt
1129801996.924804,H1,Violin_Mode,22.148889541626,2025.31018066406,1972.76416015625,3881.5283203125,0.13866999745369,ulhjj9wojp
1129802005.608398,H1,Violin_Mode,37.0060005187988,2025.31018066406,1972.76416015625,3881.5283203125,0.3125,Qf7NuoBggZ
1129802029.868164,H1,Violin_Mode,17.2054195404053,2025.31018066406,1657.05859375,3235.51904296875,0.0351600013673306,eIDJpD8zZb
1129802030.215820,H1,Violin_Mode,11.0422096252441,2025.31018066406,2063.52758789062,3373.75732421875,0.0234399996697903,gB64e2YApx
1129802034.653320,H1,Violin_Mode,13.0444498062134,2025.31018066406,1894.85266113281,3711.10717773438,0.0625,rliHE11hRr
1129802035.366211,H1,Violin_Mode,31.3430690765381,2025.31018066406,1972.76416015625,3881.5283203125,0.535160005092621,rODnvaMM1B
1129802082.536132,H1,Violin_Mode,20.7582092285156,2025.31018066406,1748.48645019531,3432.97290039062,0.0781200006604195,501D1aU40b
1129802090.502929,H1,Violin_Mode,33.6420593261719,2025.31018066406,1972.76416015625,3881.5283203125,0.521489977836609,f5XgHKU6Y8
1129802093.377929,H1,Violin_Mode,41.9945983886719,2025.31018066406,1972.76416015625,3881.5283203125,0.671880006790161,9r8RT9vjYZ
1129802100.258789,H1,Violin_Mode,8.52680969238281,2025.31018066406,2241.02587890625,2693.80981445312,0.012699999846518,fpivpO26nP
1129802108.760742,H1,Violin_Mode,18.8581695556641,2025.31018066406,1748.48645019531,3432.97290039062,0.09375,EzmosEsbVf
1129802123.305664,H1,Violin_Mode,12.0736904144287,2025.31018066406,1659.54504394531,3230.54638671875,0.09375,JZOD4DuK9e
1129802123.668945,H1,Violin_Mode,10.0840797424316,2025.31018066406,2128.06274414062,2293.5107421875,0.0156299993395805,SvzybJO7dd
1129802126.186523,H1,Violin_Mode,14.0676803588867,2025.31018066406,1894.85266113281,3711.10717773438,0.11327999830246,xd28sIbrCK
1129802136.723632,H1,Violin_Mode,18.2463397979736,2025.31018066406,1784.18078613281,3504.36157226562,0.15625,hNihoIKh0n
1129802140.489257,H1,Violin_Mode,20.8728103637695,2025.31018066406,1972.76416015625,3881.5283203125,0.125,v2ZHZcmR1a
1129802145.157226,H1,Violin_Mode,8.52698993682861,2025.31018066406,2008.72180175781,3158.41796875,0.0205099992454052,4Iu3VTFF7n
1129802149.827148,H1,Violin_Mode,41.3650207519531,2025.31018066406,1972.76416015625,3881.5283203125,0.25586000084877,YeGDA3V7EF
1129802150.969726,H1,Violin_Mode,32.5927696228027,2025.31018066406,1976.41369628906,3874.22924804688,0.168950006365776,E1bIrID0ZC
1129802156.711914,H1,Violin_Mode,25.0678806304932,2025.31018066406,1972.76416015625,3881.5283203125,0.779299974441528,i2MybETdY3
1129802156.952148,H1,Violin_Mode,18.0623302459717,2025.31018066406,1838.46643066406,3612.93286132812,0.109379999339581,jZohe8rQLy
1129802164.135742,H1,Violin_Mode,12.2267303466797,2025.31018066406,1982.28991699219,3211.28198242188,0.0917999967932701,zm0NoSuKe2
1129802164.741211,H1,Violin_Mode,20.8862705230713,2025.31018066406,1791.08825683594,3347.76928710938,0.14258000254631,6RCa2SJWWA
1129802170.538086,H1,Violin_Mode,24.0455207824707,2025.31018066406,1980.89575195312,3865.26538085938,0.101559996604919,IFTVa9Avca
1129802175.624023,H1,Violin_Mode,37.6851005554199,2025.31018066406,1972.76416015625,3881.5283203125,0.277339994907379,fkvxvqkRt4
1129802183.290039,H1,Violin_Mode,36.1780700683594,2025.31018066406,1838.46643066406,3612.93286132812,0.476559996604919,CtQam14vlE
1129802199.575195,H1,Violin_Mode,8.72360992431641,2025.31018066406,2002.88256835938,2113.68774414062,0.0195300001651049,m0MwMniWVG
1129802200.532226,H1,Violin_Mode,16.6503505706787,2025.31018066406,1568.17260742188,3072.34521484375,0.0820299983024597,QfVTGb5ixZ
1129802200.831054,H1,Violin_Mode,24.9375495910645,2025.31018066406,1657.05859375,3235.51904296875,0.146479994058609,FA5h7kSMNZ
1129802201.551757,H1,Violin_Mode,21.3276596069336,2025.31018066406,1838.46643066406,3612.93286132812,0.1875,D3sClY1TPI
1129802205.612304,H1,Violin_Mode,8.23709011077881,2025.31018066406,2043.21044921875,3203.44482421875,0.0253899991512299,4AD8hs3Oxy
1129802206.403320,H1,Violin_Mode,12.9947900772095,2025.31018066406,1844.60241699219,3600.66088867188,0.0800800025463104,qsqFavpg2H
1129802206.694336,H1,Violin_Mode,23.102710723877,2025.31018066406,1838.46643066406,3612.93286132812,0.5,WtU0CZSC2X
1129802214.235351,H1,Violin_Mode,10.4061698913574,2025.31018066406,2020.56884765625,2149.06030273438,0.0957000032067299,ms0GThw3Qn
1129802224.360351,H1,Violin_Mode,14.7742595672607,2025.31018066406,1602.34875488281,3116.15356445312,0.0468799993395805,sWfvGE8uvb
1129802230.163086,H1,Violin_Mode,27.1177291870117,2025.31018066406,1838.46643066406,3612.93286132812,0.240720003843307,TNfJ456J6r
1129802237.530273,H1,Violin_Mode,9.86332988739014,2025.31018066406,1576.83813476562,3055.01416015625,0.0251499991863966,TafIWdJn83
1129802248.543945,H1,Violin_Mode,10.3685503005981,2025.31018066406,1756.9619140625,2605.529296875,0.0136700002476573,rwqCkxhQSV
1129802251.116211,H1,Violin_Mode,11.2911396026611,2025.31018066406,1549.51281738281,3020.42749023438,0.0234399996697903,ElnucV9jqc
1129802253.401367,H1,Violin_Mode,15.0998802185059,2025.31018066406,1846.59790039062,3596.669921875,0.0458999983966351,CYa94I0bSn
1129802256.676757,H1,Violin_Mode,7.70624017715454,2025.31018066406,2021.06408691406,3133.73364257812,0.0859400033950806,hoDNNZapZg
1129802257.758789,H1,Violin_Mode,16.8501892089844,2025.31018066406,1787.21276855469,3510.42553710938,0.180659994482994,bOJXJzFL6j
1129802265.303711,H1,Violin_Mode,15.253210067749,2025.31018066406,1818.09692382812,3539.66772460938,0.0410199984908104,6laqiBCa8C
1129802265.727539,H1,Violin_Mode,19.910680770874,2025.31018066406,1838.46643066406,3612.93286132812,0.16797000169754,s7Vu0zwmIS
1129802267.586914,H1,Violin_Mode,25.2487201690674,2025.31018066406,1752.13598632812,3425.673828125,0.158199995756149,umRIpXxdHL
1129802271.106445,H1,Violin_Mode,19.7379493713379,2025.31018066406,1748.48645019531,3432.97290039062,0.208010002970695,Hj3MQEldW8
1129802271.887695,H1,Violin_Mode,16.3159503936768,2025.31018066406,1838.46643066406,3612.93286132812,0.15038999915123,Xo5TbZV9U1
1129802274.870117,H1,Violin_Mode,17.3849391937256,2025.31018066406,2010.20422363281,2188.28198242188,0.0820299983024597,zBBpYVcGKI
1129802281.170898,H1,Violin_Mode,21.4047698974609,2025.31018066406,2014.70935058594,3146.44287109375,0.14258000254631,V00ksgdP5z
1129802282.418945,H1,Violin_Mode,9.58051013946533,2025.31018066406,2015.61682128906,2177.45678710938,0.0175800006836653,4MmeLnWZLY
1129802282.907226,H1,Violin_Mode,8.60441017150879,2025.31018066406,1766.92907714844,2674.83227539062,0.0117199998348951,4sQ9RKVakQ
1129802285.786132,H1,Violin_Mode,9.66512012481689,2025.31018066406,2061.28051757812,2086.12939453125,0.0156299993395805,o7GjabVTJi
1129802294.999023,H1,Violin_Mode,25.6570892333984,2025.31018066406,1838.46643066406,3612.93286132812,0.15625,7e6i7uPJTm
1129802296.729492,H1,Violin_Mode,13.8113498687744,2025.31018066406,1599.8623046875,3121.12646484375,0.0781200006604195,6aOhgS0crm
1129802302.659179,H1,Violin_Mode,14.370400428772,2025.31018066406,1838.46643066406,3612.93286132812,0.125,0lxNqGby4Q
1129802302.965820,H1,Violin_Mode,21.9033603668213,2025.31018066406,1830.36096191406,3515.1396484375,0.196290001273155,npH3ccTKQj
1129802304.993164,H1,Violin_Mode,11.2202997207642,2025.31018066406,2037.22290039062,3215.419921875,0.0156299993395805,tLAFHvhMLQ
1129802309.844726,H1,Violin_Mode,16.2227001190186,2025.31018066406,1599.8623046875,3121.12646484375,0.109379999339581,c2nAKmW9tQ
1129802310.202148,H1,Violin_Mode,21.7586097717285,2025.31018066406,1810.42846679688,3555.0048828125,0.152339994907379,yN3rStgvfW
1129802314.276367,H1,Violin_Mode,22.5179004669189,2025.31018066406,1784.18078613281,3504.36157226562,0.164059996604919,3SrLjjMGli
1129802324.444336,H1,Violin_Mode,24.8800106048584,2025.31018066406,1838.46643066406,3612.93286132812,0.373050004243851,Fjbjrqn5UT
1129802326.487304,H1,Violin_Mode,9.81468963623047,2025.31018066406,2007.47863769531,3057.765625,0.0158699993044138,fFKJduOnVy
1129802329.475586,H1,Violin_Mode,17.3484191894531,2025.31018066406,1653.40905761719,3242.81811523438,0.0468799993395805,cSG3R414Fj
1129802332.293945,H1,Violin_Mode,17.8686904907227,2025.31018066406,1590.80725097656,3117.61450195312,0.521489977836609,UjcDeTbE8W
1129802339.120117,H1,Violin_Mode,20.8811092376709,2025.31018066406,1596.21276855469,3128.42553710938,0.09375,jjwJFrd6Sb
1129802339.536132,H1,Violin_Mode,17.9725093841553,2025.31018066406,1852.10217285156,3585.6611328125,0.0898400023579597,m5TmbTuol2
1129802340.133789,H1,Violin_Mode,17.0421199798584,2025.31018066406,1818.09692382812,3539.66772460938,0.0878899991512299,cQl1WTd8Sb
1129802341.217773,H1,Violin_Mode,9.94386005401611,2025.31018066406,2010.79089355469,3268.28393554688,0.0859400033950806,WIjQYxuUMo
1129802342.651367,H1,Violin_Mode,28.6171207427979,2025.31018066406,1838.46643066406,3612.93286132812,0.14258000254631,ixe1q0u1AN
1129802342.885742,H1,Violin_Mode,10.6894702911377,2025.31018066406,1599.8623046875,3121.12646484375,0.0898400023579597,gvkGBt4pkb
1129802343.243164,H1,Violin_Mode,8.47150993347168,2025.31018066406,1588.56823730469,3031.55395507812,0.0273400004953146,R83apoKwxH
1129802343.543945,H1,Violin_Mode,13.3138799667358,2025.31018066406,1752.13598632812,3425.673828125,0.157230004668236,j34emtOH9H
1129802345.338867,H1,Violin_Mode,24.9244003295898,2025.31018066406,1810.91931152344,3554.02294921875,0.716799974441528,dQvah4clWH
1129802345.764648,H1,Violin_Mode,28.2399101257324,2025.31018066406,1838.46643066406,3612.93286132812,0.109379999339581,BdLwKl24Zx
1129802346.715820,H1,Violin_Mode,13.6196804046631,2025.31018066406,2084.46948242188,2380.697265625,0.0859400033950806,c3er1YENhI
1129802349.284179,H1,Violin_Mode,16.1173191070557,2025.31018066406,1830.36096191406,3515.1396484375,0.12109000235796,1R2QyhoFfH
1129802349.530273,H1,Violin_Mode,26.514799118042,2025.31018066406,1809.96545410156,3555.93090820312,0.414059996604919,LwZTUeah99
1129802357.254882,H1,Violin_Mode,22.8990306854248,2025.31018066406,1838.46643066406,3612.93286132812,0.6875,gw6wo3CbB3
1129802359.827148,H1,Violin_Mode,28.7271003723145,2025.31018066406,1838.46643066406,3612.93286132812,0.460940003395081,DUPxddM1Px
1129802368.389648,H1,Violin_Mode,10.9962902069092,2025.31018066406,2010.79089355469,3268.28393554688,0.102540001273155,rTns2LfcLn
1129802369.825195,H1,Violin_Mode,30.1289501190186,2025.31018066406,1838.46643066406,3612.93286132812,0.744140028953552,1d01isGjqx
1129802382.874023,H1,Violin_Mode,17.1577796936035,2025.31018066406,1804.57641601562,3463.5703125,0.0390600003302097,pHrJw1NhgY
1129802384.422851,H1,Violin_Mode,15.813440322876,2025.31018066406,1842.11596679688,3605.6337890625,0.20508000254631,Pwg6xHkVrk
1129802384.663086,H1,Violin_Mode,22.8802604675293,2025.31018066406,1838.46643066406,3612.93286132812,0.466800004243851,ndGJHYzIyT
1129802385.266601,H1,Violin_Mode,23.3510093688965,2025.31018066406,1813.61499023438,3548.6318359375,0.13672000169754,2CT9I8ZhLE
1129802390.120117,H1,Violin_Mode,24.8960704803467,2025.31018066406,1813.61499023438,3548.6318359375,0.154300004243851,Y1ZDMWOZRF
1129802390.538086,H1,Violin_Mode,22.9904499053955,2025.31018066406,1897.33911132812,3706.13452148438,0.109379999339581,plLUiykJbZ
1129802393.467773,H1,Violin_Mode,11.563159942627,2025.31018066406,1982.28991699219,3211.28198242188,0.0195300001651049,vInCy9H0JH
1129802398.323242,H1,Violin_Mode,8.92881011962891,2025.31018066406,1551.99914550781,3015.45458984375,0.128910005092621,ho0dsZsYpz
1129802399.520507,H1,Violin_Mode,16.2138500213623,2025.31018066406,1848.85791015625,3478.14575195312,0.140619993209839,Aub8cTPxj2
1129802400.182617,H1,Violin_Mode,13.9302501678467,2025.31018066406,1891.203125,3718.40625,0.204099997878075,gXKJUL86M7
1130176527.725586,H1,Blip,28.6011390686035,137.711486816406,298.746826171875,512.830017089844,0.3125,xrMIb080rN
1130178407.718750,H1,Power_Line,11.0601596832275,77.6896133422852,362.903930664062,577.2646484375,1.125,pr6r5pMA73
1130178416.937500,H1,Power_Line,11.5145101547241,70.0154190063477,3799.68774414062,7567.35693359375,1.99120998382568,DqLOSlld0K
1130178656.828125,H1,Power_Line,12.8097095489502,59.7076683044434,1088.10778808594,2091.55200195312,0.882809996604919,6VIZedttB7
1130327058.156250,H1,Low_Frequency_Burst,17.2445392608643,19.9617099761963,2916.84936523438,5819.287109375,0.75,sA3IbdaVJT
1130327072.406250,H1,Low_Frequency_Burst,19.1907405853271,19.9617099761963,2057.62182617188,4100.83203125,0.625,m8xbA7X0h7
1130327090.281250,H1,Low_Frequency_Burst,22.5195808410645,21.2606105804443,1333.56994628906,2654.85473632812,0.9375,5fbUkynKe7
1130327099.343750,H1,Low_Frequency_Burst,9.88613033294678,10.8796300888062,347.787963867188,680.351928710938,0.51172000169754,2MwopdP3eN
1130327248.843750,H1,Low_Frequency_Burst,8.68270015716553,11.3186902999878,18.3423309326172,18.4474601745605,0.625,Ki2V5naAJY
1130327259.031250,H1,Low_Frequency_Burst,15.4644603729248,19.9617099761963,1249.50207519531,2483.7802734375,1.125,Xy6Utlze8V
1130327291.578125,H1,Low_Frequency_Burst,8.66141986846924,19.5990009307861,1548.24560546875,3078.25390625,0.6875,y96yqik8Kj
1130328721.593750,H1,Power_Line,10.1650199890137,60.4292182922363,527.514709472656,950.113220214844,0.625,pUxYMwJoZC
1130328776.117187,H1,Low_Frequency_Burst,12.3152503967285,16.1253604888916,2092.18994140625,4169.15625,1.75,EKY4pbqa7c
1130328939.203125,H1,Low_Frequency_Burst,12.8623895645142,12.2387800216675,3025.71240234375,6036.20068359375,3.75,o6hn7Zs9EP
1130329657.203125,H1,Low_Frequency_Burst,10.9522895812988,19.5990009307861,2081.2841796875,4143.70263671875,1.0,6430yELbZo
1130330398.593750,H1,Low_Frequency_Burst,8.94353008270264,12.8396196365356,2314.4443359375,4610.02294921875,2.5,ZYaaTJqJzA
1130330423.031250,H1,Low_Frequency_Burst,13.1016597747803,15.5126495361328,3027.31176757812,6031.544921875,2.875,j7iJG59F64
1131163680.718750,H1,Low_Frequency_Burst,29.159460067749,11.3186902999878,2958.09301757812,5908.18603515625,3.25,Y71M9l24e3
1131163743.210937,H1,Low_Frequency_Burst,16.7914695739746,16.1253604888916,2574.8203125,5137.35546875,3.75,stzt3cr2Gx
1131165171.695312,H1,Low_Frequency_Burst,16.2162609100342,16.1253604888916,2817.58056640625,5625.24755859375,2.05566000938416,MgX0WcxpG4
1131165329.851562,H1,Low_Frequency_Burst,10.8799695968628,13.0125799179077,16.8543300628662,21.4234600067139,3.0,HRQOhGhre7
1131166492.671875,H1,Power_Line,14.3476800918579,59.7076683044434,61.4445610046387,38.2255096435547,0.8125,9o3fWesMbh
1131167853.757812,H1,Low_Frequency_Burst,22.3243103027344,16.1253604888916,1902.35241699219,3794.79125976562,3.25,vGMjuTonMD
1131169053.367187,H1,Low_Frequency_Burst,9.5902099609375,13.0125799179077,3001.35083007812,5990.41650390625,2.27393007278442,bqp6jZW6Af
1131169369.960937,H1,Low_Frequency_Burst,17.3155994415283,16.1253604888916,1643.43884277344,3276.9638671875,2.5,jSRQat6qFI
1131170507.273437,H1,Low_Frequency_Burst,9.07672023773193,16.1253604888916,3876.9453125,7741.60546875,1.08008003234863,fXGkyxk1iu
1131170658.382812,H1,Low_Frequency_Burst,10.604829788208,16.1253604888916,190.92936706543,366.831817626953,1.34960997104645,kYqCDxtSRX
1131171138.382812,H1,Low_Frequency_Burst,8.39717960357666,16.1253604888916,1324.97619628906,2634.728515625,1.01610994338989,0nyFwN8xZE
1131171660.976562,H1,Low_Frequency_Burst,14.223970413208,16.1253604888916,2391.67602539062,4771.06689453125,2.0,UvQvsenKwT
1131171834.367187,H1,Low_Frequency_Burst,13.8221597671509,16.1253604888916,20.1514091491699,28.0176200866699,1.75,SQ5vNks8S2
1131773959.765625,H1,Low_Frequency_Burst,7.68930006027222,19.5990009307861,21.0258293151855,13.0804595947266,0.625,WXJp8aPxMe
1131774265.687500,H1,Low_Frequency_Burst,14.8835897445679,19.7140197753906,2814.82080078125,5615.53271484375,1.03515994548798,UrT5gkP27N
1131774477.593750,H1,Low_Frequency_Burst,15.9533195495605,19.9617099761963,1168.75268554688,2314.12670898438,3.0,CiujNoCUab
1131776964.498047,H1,Whistle,35.2394981384277,623.160339355469,2379.32080078125,4175.18115234375,0.226559996604919,LK9TnlU0mj
1131777198.383789,H1,Blip,8.31163024902344,111.128150939941,281.727661132812,546.868347167969,3.05468988418579,9ZAEcwxTVs
1131777306.143554,H1,Blip,7.75179004669189,111.128150939941,206.987045288086,309.057830810547,0.0117199998348951,eDVIPZuJyE
1132503870.437500,H1,Scattered_Light,8.80632972717285,21.8938694000244,3985.54174804688,7929.8818359375,1.5,8f1Cmfj8v9
1132504636.678711,H1,Koi_Fish,158.709457397461,170.653900146484,1577.21264648438,3140.73461914062,2.0,B7fp0StEsJ
1132505381.562500,H1,Scattered_Light,10.8772001266479,26.162410736084,676.663818359375,1309.44482421875,1.25,8i8NctucR1
1132505391.312500,H1,Scattered_Light,10.6504898071289,27.5984191894531,1852.2939453125,3688.29370117188,2.5,N0MLnm1Uml
1132810927.062500,H1,Scattered_Light,10.9591703414917,53.2244491577148,3408.41040039062,6787.84912109375,1.125,B5qToIc170
1132810947.772461,H1,Koi_Fish,239.703125,111.128150939941,2650.35888671875,5271.74658203125,1.8125,P71ephz3DG
1132811407.562500,H1,Scattered_Light,7.78314018249512,56.866340637207,1366.86291503906,2677.62963867188,1.40625,FGZo1hqHf5
1132811757.976562,H1,Low_Frequency_Burst,24.4349498748779,16.1253604888916,3361.87573242188,6713.83740234375,2.25,Xoy4S7iAIj
1132811780.187500,H1,Scattered_Light,10.057430267334,52.2274284362793,42.8970108032227,44.2196197509766,1.5,iWX4kX2f0Z
1132812069.288086,H1,Blip,10.6456699371338,170.653900146484,213.261383056641,296.509124755859,0.0546899996697903,UgUv4ULd7P
1132813870.812500,H1,Scattered_Light,11.0842399597168,44.0540008544922,2640.49096679688,5230.26171875,1.625,CA8YF6Bso3
1132994764.687500,H1,Low_Frequency_Burst,8.70689964294434,15.5844297409058,1520.09655761719,3021.32739257812,4.25,lRyW0jnApk
1132995794.031250,H1,Power_Line,7.56253004074097,72.7141418457031,62.8044891357422,29.2204895019531,0.875,onZHoVFTZr
1132995823.289062,H1,Low_Frequency_Burst,8.57516956329346,16.1253604888916,3460.62768554688,6902.38916015625,3.25,Z3jNOWZY9v
1132997767.890625,H1,Low_Frequency_Burst,18.2927398681641,13.7677202224731,3423.07958984375,6832.92041015625,6.26172018051147,SltYDwhIth
1132998128.453125,H1,Low_Frequency_Burst,9.65843963623047,15.4876699447632,2632.52734375,5246.18896484375,2.5,QR99Ql30fS
1132999725.468750,H1,Low_Frequency_Burst,10.9424104690552,18.7421607971191,1108.09423828125,2197.32275390625,3.75,8UlZzJwzYj
1132999892.437500,H1,Low_Frequency_Burst,11.9014902114868,15.0698003768921,3203.01318359375,6387.16064453125,6.75,RdGdWidkJZ
1133000023.375000,H1,Low_Frequency_Burst,10.3888397216797,14.7958898544312,23.4398994445801,28.014030456543,3.0,tlCzAeXPWL
1133000574.765625,H1,Low_Frequency_Burst,8.50510025024414,17.4224796295166,3236.15283203125,6453.43994140625,6.25,vrOQpWUqnL
1133000620.218750,H1,Low_Frequency_Burst,17.2636604309082,15.5126495361328,3609.95434570312,7209.99462890625,10.625,tCFqZbXcfy
1133000648.372070,H1,Koi_Fish,286.492828369141,111.128150939941,2963.3359375,5897.70068359375,2.0,wUozzyogT3
